node_id,entity_id,node_type,degree,transaction_count,total_amount,chargeback_count,avg_relationship_risk,degree_percentile,amount_percentile,network_activity_score,component_id
USER::USR28289,USR28289,USER,2,2,16591.12,0,21.494999999999997,0.7790119171583941,0.5464537776235103,66.27,2042
MERCHANT::MCH1273,MCH1273,MERCHANT,4,4,26859.689947,0,20.4525,0.9554745651587027,0.8371707354699371,89.63,2042
MERCHANT::MCH3844,MCH3844,MERCHANT,5,5,50368.59999999999,1,28.894,0.9830113000887037,0.9598133364186818,97.14,2042
USER::USR28290,USR28290,USER,1,1,22872.46,0,46.87,0.34854795788499365,0.7502410428477766,54.94,2575
MERCHANT::MCH7139,MCH7139,MERCHANT,2,2,23232.68,1,48.245,0.7790119171583941,0.7615796984071889,77.03,2575
USER::USR28291,USR28291,USER,1,1,17149.95,0,25.13,0.34854795788499365,0.5642716649311582,45.64,2576
MERCHANT::MCH5660,MCH5660,MERCHANT,2,2,20077.48,0,20.11,0.7790119171583941,0.6578348567241313,71.84,2576
USER::USR28293,USR28293,USER,1,1,3694.87,0,19.08,0.34854795788499365,0.1701955339581164,25.94,138
USER::USR28294,USR28294,USER,1,1,0.2302295,0,11.28,0.34854795788499365,0.040610898993405066,19.46,2577
MERCHANT::MCH4793,MCH4793,MERCHANT,2,2,4278.8602295,0,14.384999999999998,0.7790119171583941,0.18654788075128234,48.28,2577
USER::USR28302,USR28302,USER,1,1,11933.89,0,20.16,0.34854795788499365,0.40452774885263604,37.65,576
USER::USR28305,USR28305,USER,1,1,9167.75,0,25.19,0.34854795788499365,0.32207181148520964,33.53,2578
MERCHANT::MCH2434,MCH2434,MERCHANT,2,2,29272.44,0,28.335,0.7790119171583941,0.8539858845308342,81.65,2578
USER::USR28312,USR28312,USER,1,1,9436.27,0,18.98,0.34854795788499365,0.32951521462455163,33.9,42
MERCHANT::MCH6924,MCH6924,MERCHANT,4,4,45164.105997,2,36.057500000000005,0.9554745651587027,0.9423811176674766,94.89,42
USER::USR28314,USR28314,USER,2,2,38594.119999999995,0,28.28,0.7790119171583941,0.912106135986733,84.56,1252
MERCHANT::MCH5918,MCH5918,MERCHANT,3,3,60292.6,0,27.929999999999996,0.8986655867947086,0.9770912877473099,93.79,1252
USER::USR28322,USR28322,USER,1,1,8716.22,0,20.25,0.34854795788499365,0.3087276794322959,32.86,2091
USER::USR28325,USR28325,USER,1,1,17276.53,0,46.95,0.34854795788499365,0.5683983184850939,45.85,2579
MERCHANT::MCH9077,MCH9077,MERCHANT,2,2,18714.28,0,32.43,0.7790119171583941,0.6148713795364263,69.69,2579
USER::USR28326,USR28326,USER,1,1,0.1813753,1,44.44,0.34854795788499365,0.025261290446989857,18.69,2580
MERCHANT::MCH3771,MCH3771,MERCHANT,3,3,14071.2913753,2,36.68,0.8986655867947086,0.46901153148983765,68.38,2580
USER::USR28328,USR28328,USER,1,1,23347.34,0,30.78,0.34854795788499365,0.7660534536619229,55.73,997
USER::USR28329,USR28329,USER,1,1,19490.12,0,25.17,0.34854795788499365,0.6399784025608393,49.43,1668
USER::USR28331,USR28331,USER,1,1,5176.6,0,18.84,0.34854795788499365,0.2107678660958772,27.97,2581
MERCHANT::MCH9682,MCH9682,MERCHANT,4,4,27280.480059499998,0,20.182499999999997,0.9554745651587027,0.8403332176327664,89.79,2581
USER::USR28338,USR28338,USER,2,2,13004.67,1,32.945,0.7790119171583941,0.4366153727486598,60.78,2582
MERCHANT::MCH4820,MCH4820,MERCHANT,2,2,19640.1,0,19.33,0.7790119171583941,0.6445678583825061,71.18,2582
MERCHANT::MCH7069,MCH7069,MERCHANT,4,4,28135.18,1,32.22,0.9554745651587027,0.8458482779898955,90.07,2582
USER::USR28340,USR28340,USER,1,1,18121.92,0,26.57,0.34854795788499365,0.5960893208376721,47.23,122
USER::USR28341,USR28341,USER,2,2,20604.97,0,29.335,0.7790119171583941,0.6759998457325774,72.75,1295
MERCHANT::MCH3127,MCH3127,MERCHANT,3,3,22457.61,0,25.75,0.8986655867947086,0.7370897450730842,81.79,1295
MERCHANT::MCH8323,MCH8323,MERCHANT,4,4,60591.990000000005,1,32.735,0.9554745651587027,0.9774769563037525,96.65,1295
USER::USR28342,USR28342,USER,2,2,23182.48,0,24.42,0.7790119171583941,0.7598441899031972,76.94,431
USER::USR28350,USR28350,USER,1,1,7563.21,0,21.19,0.34854795788499365,0.2766014886806279,31.26,2516
USER::USR28351,USR28351,USER,1,1,23263.0,0,29.56,0.34854795788499365,0.7624667360870069,55.55,1160
USER::USR28352,USR28352,USER,1,1,19934.41,0,27.01,0.34854795788499365,0.6528597323460218,50.07,2583
MERCHANT::MCH1171,MCH1171,MERCHANT,2,2,35733.43,1,41.06,0.7790119171583941,0.896332292028231,83.77,2583
USER::USR28364,USR28364,USER,1,1,0.1225245,1,44.53,0.34854795788499365,0.006903467160322419,17.77,1458
USER::USR28377,USR28377,USER,1,1,22238.35,0,30.45,0.34854795788499365,0.7296077750780979,53.91,1061
USER::USR28378,USR28378,USER,1,1,16093.01,0,24.78,0.34854795788499365,0.5307185005206525,43.96,135
USER::USR28385,USR28385,USER,1,1,12401.93,0,22.26,0.34854795788499365,0.4179490146168383,38.32,2584
MERCHANT::MCH5512,MCH5512,MERCHANT,2,2,12402.662762,0,18.625,0.7790119171583941,0.41798758147248255,59.85,2584
USER::USR28386,USR28386,USER,1,1,10170.13,0,23.6,0.34854795788499365,0.350534150950673,34.95,2585
MERCHANT::MCH9243,MCH9243,MERCHANT,3,3,30120.997866,0,28.653333333333336,0.8986655867947086,0.8602722820008485,87.95,2585
USER::USR28389,USR28389,USER,1,1,8842.0,0,22.13,0.34854795788499365,0.31216012958463496,33.04,1362
USER::USR28393,USR28393,USER,1,1,2952.92,1,48.94,0.34854795788499365,0.15048787072389988,24.95,1144
MERCHANT::MCH8521,MCH8521,MERCHANT,2,2,13430.5,1,34.125,0.7790119171583941,0.4486482317096687,61.38,1144
USER::USR28394,USR28394,USER,1,1,19939.88,0,31.11,0.34854795788499365,0.6530139997685989,50.08,2586
MERCHANT::MCH4720,MCH4720,MERCHANT,2,2,43991.72,0,40.655,0.7790119171583941,0.937097458444213,85.81,2586
USER::USR28396,USR28396,USER,2,2,19384.8,0,23.229999999999997,0.7790119171583941,0.6368544872536542,70.79,932
MERCHANT::MCH6037,MCH6037,MERCHANT,2,2,15174.99,0,22.229999999999997,0.7790119171583941,0.5026418296116317,64.08,932
USER::USR28402,USR28402,USER,1,1,3626.88,0,15.21,0.34854795788499365,0.16834432488719195,25.84,622
USER::USR28405,USR28405,USER,1,1,22403.32,0,30.71,0.34854795788499365,0.7351999691465155,54.19,2587
MERCHANT::MCH5021,MCH5021,MERCHANT,2,2,30318.5,0,25.605,0.7790119171583941,0.8615064213814647,82.03,2587
USER::USR28407,USR28407,USER,1,1,16052.87,0,26.99,0.34854795788499365,0.5292915268618149,43.89,2588
MERCHANT::MCH4547,MCH4547,MERCHANT,2,2,35184.97,0,26.674999999999997,0.7790119171583941,0.8928612750202476,83.59,2588
USER::USR28411,USR28411,USER,1,1,5603.2,0,15.5,0.34854795788499365,0.2221450885109337,28.53,689
USER::USR28430,USR28430,USER,1,1,2082.0,1,45.55,0.34854795788499365,0.12611361795672799,23.73,89
USER::USR28431,USR28431,USER,1,1,0.3133,0,15.35,0.34854795788499365,0.047591499865016006,19.81,1526
USER::USR28435,USR28435,USER,1,1,16288.49,0,44.21,0.34854795788499365,0.537043464846311,44.28,2589
MERCHANT::MCH6845,MCH6845,MERCHANT,2,2,37506.72,0,36.870000000000005,0.7790119171583941,0.9053569362489876,84.22,2589
USER::USR28439,USR28439,USER,1,1,21372.31,0,29.21,0.34854795788499365,0.7004512322110379,52.45,1361
MERCHANT::MCH5333,MCH5333,MERCHANT,3,3,33112.648091300005,0,28.883333333333336,0.8986655867947086,0.881175517760037,88.99,1361
USER::USR28440,USR28440,USER,1,1,19443.29,0,28.86,0.34854795788499365,0.6386285626132902,49.36,1200
MERCHANT::MCH1130,MCH1130,MERCHANT,2,2,28180.04,0,24.57,0.7790119171583941,0.8461568128350495,81.26,1200
USER::USR28441,USR28441,USER,1,1,0.202371,1,46.02,0.34854795788499365,0.031162019360561535,18.99,983
USER::USR28442,USR28442,USER,1,1,826.05,0,15.45,0.34854795788499365,0.09213621813413553,22.03,2485
MERCHANT::MCH4638,MCH4638,MERCHANT,2,2,826.2989981999999,0,15.14,0.7790119171583941,0.09221335184542405,43.56,2485
USER::USR28444,USR28444,USER,1,1,8215.66,0,21.16,0.34854795788499365,0.2943808091326314,32.15,2590
MERCHANT::MCH3489,MCH3489,MERCHANT,3,3,42783.92,0,24.03,0.8986655867947086,0.9319680666435266,91.53,2590
USER::USR28446,USR28446,USER,2,2,21730.21,0,23.225,0.7790119171583941,0.7117127540591616,74.54,1502
MERCHANT::MCH7802,MCH7802,MERCHANT,4,4,64309.24,0,31.207500000000003,0.9554745651587027,0.9822592464036407,96.89,1502
MERCHANT::MCH9828,MCH9828,MERCHANT,2,2,19308.59,0,21.384999999999998,0.7790119171583941,0.6346561764819314,70.68,1502
USER::USR28456,USR28456,USER,1,1,12003.34,0,24.14,0.34854795788499365,0.4057618882332523,37.72,2591
MERCHANT::MCH6971,MCH6971,MERCHANT,4,4,55887.69,0,24.475,0.9554745651587027,0.9702649542982761,96.29,2591
USER::USR28458,USR28458,USER,1,1,2646.79,0,20.38,0.34854795788499365,0.14208029619345136,24.53,1758
USER::USR28459,USR28459,USER,1,1,12036.27,0,23.94,0.34854795788499365,0.4066874927687146,37.76,445
MERCHANT::MCH3454,MCH3454,MERCHANT,4,4,32109.611707,0,21.7125,0.9554745651587027,0.8737706814763392,91.46,445
USER::USR28460,USR28460,USER,1,1,14151.56,0,24.17,0.34854795788499365,0.47167264452929153,41.01,461
MERCHANT::MCH5451,MCH5451,MERCHANT,4,4,64507.15,1,33.2775,0.9554745651587027,0.9825677812487947,96.9,461
USER::USR28461,USR28461,USER,2,2,15132.123744,0,19.765,0.7790119171583941,0.5010220216745729,64.0,2592
MERCHANT::MCH6513,MCH6513,MERCHANT,1,1,0.633744,0,15.43,0.34854795788499365,0.05889158856878399,20.37,2592
MERCHANT::MCH9783,MCH9783,MERCHANT,1,1,15131.49,0,24.1,0.34854795788499365,0.5009448879632844,42.47,2592
USER::USR28463,USR28463,USER,1,1,21227.37,1,58.1,0.34854795788499365,0.6952061398434186,52.19,2593
MERCHANT::MCH1356,MCH1356,MERCHANT,3,3,48358.78,1,35.39,0.8986655867947086,0.9547610783292838,92.67,2593
USER::USR28469,USR28469,USER,2,2,28150.78,0,24.585,0.7790119171583941,0.8459639785568283,81.25,2594
MERCHANT::MCH2737,MCH2737,MERCHANT,3,3,37684.96,0,23.433333333333337,0.8986655867947086,0.9063596744957384,90.25,2594
MERCHANT::MCH9308,MCH9308,MERCHANT,2,2,31188.67,0,25.23,0.7790119171583941,0.8678313857071233,82.34,2594
USER::USR28500,USR28500,USER,1,1,7609.71,0,25.9,0.34854795788499365,0.27814416290639826,31.33,2595
MERCHANT::MCH8779,MCH8779,MERCHANT,6,6,78407.96,0,29.15166666666667,0.9945813567819816,0.9942149716533611,99.44,2595
USER::USR28513,USR28513,USER,1,1,3186.71,0,16.6,0.34854795788499365,0.15617648193142813,25.24,2596
MERCHANT::MCH6480,MCH6480,MERCHANT,1,1,3186.71,0,16.6,0.34854795788499365,0.15617648193142813,25.24,2596
USER::USR28514,USR28514,USER,2,2,31892.239999999998,0,25.945,0.7790119171583941,0.8720737398279919,82.55,2401
MERCHANT::MCH2299,MCH2299,MERCHANT,6,6,81434.1602258,1,29.935000000000002,0.9945813567819816,0.9953719773226889,99.5,2401
MERCHANT::MCH7357,MCH7357,MERCHANT,4,4,42882.259999999995,0,24.0,0.9554745651587027,0.9325465694781905,94.4,2401
USER::USR28519,USR28519,USER,2,2,16173.74,0,22.985,0.7790119171583941,0.5335724478383277,65.63,505
MERCHANT::MCH1874,MCH1874,MERCHANT,1,1,9577.01,0,25.45,0.34854795788499365,0.33356473446719886,34.11,505
USER::USR28520,USR28520,USER,1,1,3678.38,0,16.59,0.34854795788499365,0.1696170311234525,25.91,2597
MERCHANT::MCH5506,MCH5506,MERCHANT,3,3,27787.379999999997,1,29.986666666666668,0.8986655867947086,0.8434185660843071,87.1,2597
USER::USR28524,USR28524,USER,1,1,9370.08,0,23.24,0.34854795788499365,0.32820394153264687,33.84,1479
USER::USR28526,USR28526,USER,2,2,36029.09,0,30.045,0.7790119171583941,0.8976435651201358,83.83,1310
MERCHANT::MCH4581,MCH4581,MERCHANT,1,1,15138.96,0,30.57,0.34854795788499365,0.50117628909715,42.49,1310
USER::USR28527,USR28527,USER,1,1,0.2246742,0,33.85,0.34854795788499365,0.038991091056346176,19.38,724
USER::USR28528,USR28528,USER,1,1,15098.98,1,52.81,0.34854795788499365,0.5002892514173319,42.44,821
USER::USR28529,USR28529,USER,1,1,0.954214,0,14.72,0.34854795788499365,0.06888040418064716,20.87,1506
USER::USR28531,USR28531,USER,1,1,21504.89,1,58.32,0.34854795788499365,0.7046164526206179,52.66,2598
MERCHANT::MCH8276,MCH8276,MERCHANT,3,3,58853.21,1,36.196666666666665,0.8986655867947086,0.9750858112538084,93.69,2598
USER::USR28532,USR28532,USER,1,1,21787.59,0,29.59,0.34854795788499365,0.7137567974083073,53.12,2599
MERCHANT::MCH4744,MCH4744,MERCHANT,3,3,46747.799999999996,0,25.846666666666664,0.8986655867947086,0.9487060819931351,92.37,2599
USER::USR28535,USR28535,USER,1,1,8241.19,0,20.87,0.34854795788499365,0.29522927995680515,32.19,2600
MERCHANT::MCH9186,MCH9186,MERCHANT,4,4,30789.39,1,31.514999999999997,0.9554745651587027,0.8647074703999383,91.01,2600
USER::USR28538,USR28538,USER,1,1,0.998374,0,15.3,0.34854795788499365,0.06999884299433068,20.93,1266
USER::USR28541,USR28541,USER,1,1,21326.71,0,27.85,0.34854795788499365,0.6987542905626904,52.37,2601
MERCHANT::MCH6346,MCH6346,MERCHANT,2,2,40573.32,0,27.265,0.7790119171583941,0.9222492190211732,85.06,2601
USER::USR28542,USR28542,USER,1,1,11784.6,0,24.68,0.34854795788499365,0.3998033090362143,37.42,2602
MERCHANT::MCH6622,MCH6622,MERCHANT,1,1,11784.6,0,24.68,0.34854795788499365,0.3998033090362143,37.42,2602
USER::USR28543,USR28543,USER,1,1,6495.95,0,20.72,0.34854795788499365,0.2469050098345482,29.77,2483
USER::USR28546,USR28546,USER,1,1,5964.86,0,18.21,0.34854795788499365,0.2318832195611092,29.02,2603
MERCHANT::MCH6073,MCH6073,MERCHANT,1,1,5964.86,0,18.21,0.34854795788499365,0.2318832195611092,29.02,2603
USER::USR28549,USR28549,USER,1,1,317.14,0,14.31,0.34854795788499365,0.07894635350379883,21.37,872
USER::USR28551,USR28551,USER,1,1,405.79,0,16.24,0.34854795788499365,0.08114466427552161,21.48,1626
USER::USR28554,USR28554,USER,1,1,6652.0,0,18.68,0.34854795788499365,0.2516101662231478,30.01,648
USER::USR28564,USR28564,USER,2,2,44352.8,0,29.525,0.7790119171583941,0.9386015658143392,85.88,1286
MERCHANT::MCH7502,MCH7502,MERCHANT,5,5,67212.36,0,23.15,0.9830113000887037,0.9861930656793552,98.46,1286
USER::USR28568,USR28568,USER,2,2,17655.3,0,21.244999999999997,0.7790119171583941,0.5804311774461028,67.97,491
MERCHANT::MCH5849,MCH5849,MERCHANT,3,3,7665.06295,0,15.920000000000002,0.8986655867947086,0.27937830228701455,58.9,491
USER::USR28574,USR28574,USER,1,1,8537.78,0,19.53,0.34854795788499365,0.3037525550541864,32.62,1773
USER::USR28579,USR28579,USER,1,1,0.923833,0,15.96,0.34854795788499365,0.06756913108874234,20.81,2604
MERCHANT::MCH2876,MCH2876,MERCHANT,4,4,37927.503833,0,21.2725,0.9554745651587027,0.9079794824327972,93.17,2604
USER::USR28580,USR28580,USER,1,1,19068.69,1,54.93,0.34854795788499365,0.6272127733425894,48.79,1403
USER::USR28581,USR28581,USER,2,2,15605.043238999999,0,20.544999999999998,0.7790119171583941,0.5162559296540553,64.76,2317
MERCHANT::MCH6641,MCH6641,MERCHANT,2,2,13355.573239,0,17.794999999999998,0.7790119171583941,0.44675845578310003,61.29,2317
USER::USR28582,USR28582,USER,1,1,2538.0,0,37.58,0.34854795788499365,0.13922634887577615,24.39,2605
MERCHANT::MCH2886,MCH2886,MERCHANT,4,4,31875.0,0,27.552500000000002,0.9554745651587027,0.8720351729723476,91.38,2605
USER::USR28591,USR28591,USER,1,1,0.753314,0,17.2,0.34854795788499365,0.06274827413320992,20.56,1100
MERCHANT::MCH3678,MCH3678,MERCHANT,2,2,22856.323314,0,25.964999999999996,0.7790119171583941,0.7493540051679587,76.42,1100
USER::USR28594,USR28594,USER,1,1,21237.06,1,59.15,0.34854795788499365,0.6953989741216399,52.2,1778
USER::USR28596,USR28596,USER,2,2,13700.52,0,21.245,0.7790119171583941,0.45763430907478114,61.83,1427
MERCHANT::MCH5935,MCH5935,MERCHANT,3,3,34423.59,0,29.05,0.8986655867947086,0.8883875197655136,89.35,1427
USER::USR28601,USR28601,USER,2,2,29923.57,0,43.870000000000005,0.7790119171583941,0.8584982066412126,81.88,2520
MERCHANT::MCH1524,MCH1524,MERCHANT,3,3,25124.54178,0,27.67,0.8986655867947086,0.8228238651702726,86.07,2520
USER::USR28605,USR28605,USER,1,1,23496.4,0,30.04,0.34854795788499365,0.771259979173898,55.99,1601
MERCHANT::MCH5542,MCH5542,MERCHANT,7,7,91874.683647,2,32.23285714285714,0.9986115931968067,0.9980330903621428,99.83,1601
USER::USR28610,USR28610,USER,1,1,8696.02,0,20.69,0.34854795788499365,0.30830344402020904,32.84,223
USER::USR28611,USR28611,USER,1,1,2724.1,0,18.67,0.34854795788499365,0.14431717382081838,24.64,2606
MERCHANT::MCH6097,MCH6097,MERCHANT,3,3,21691.57,1,30.659999999999997,0.8986655867947086,0.7100929461221027,80.44,2606
USER::USR28615,USR28615,USER,1,1,19370.0,0,28.31,0.34854795788499365,0.6363531181302788,49.25,351
USER::USR28617,USR28617,USER,1,1,16551.32,0,26.63,0.34854795788499365,0.545065370820317,44.68,2607
MERCHANT::MCH2369,MCH2369,MERCHANT,4,4,40916.3689412,0,21.42,0.9554745651587027,0.9237533263912994,93.96,2607
USER::USR28623,USR28623,USER,2,2,15827.32,0,30.975,0.7790119171583941,0.5231208299587334,65.11,393
MERCHANT::MCH2863,MCH2863,MERCHANT,3,3,35180.32,0,36.56666666666667,0.8986655867947086,0.8927841413089591,89.57,393
USER::USR28625,USR28625,USER,1,1,14714.95,0,20.27,0.34854795788499365,0.48789000732770255,41.82,2608
MERCHANT::MCH6631,MCH6631,MERCHANT,1,1,14714.95,0,20.27,0.34854795788499365,0.48789000732770255,41.82,2608
USER::USR28628,USR28628,USER,1,1,11138.54,0,21.77,0.34854795788499365,0.38098268348181574,36.48,2609
MERCHANT::MCH8245,MCH8245,MERCHANT,1,1,11138.54,0,21.77,0.34854795788499365,0.38098268348181574,36.48,2609
USER::USR28639,USR28639,USER,1,1,10056.66,0,22.66,0.34854795788499365,0.34783447105557486,34.82,2610
MERCHANT::MCH7747,MCH7747,MERCHANT,2,2,10920.71,0,28.78,0.7790119171583941,0.3740599328936712,57.65,2610
USER::USR28643,USR28643,USER,1,1,7159.0,1,50.94,0.34854795788499365,0.2663427050792549,30.74,370
USER::USR28648,USR28648,USER,1,1,0.1661274,0,15.03,0.34854795788499365,0.02159743916078522,18.51,1297
USER::USR28653,USR28653,USER,1,1,24799.0,0,30.11,0.34854795788499365,0.8154190288865749,58.2,1292
MERCHANT::MCH7213,MCH7213,MERCHANT,3,3,43636.47,1,34.52,0.8986655867947086,0.9357090516410197,91.72,1292
USER::USR28654,USR28654,USER,1,1,16354.04,0,25.52,0.34854795788499365,0.5385861390720814,44.36,668
USER::USR28656,USR28656,USER,1,1,13419.09,0,42.55,0.34854795788499365,0.4483782637201589,39.85,2611
MERCHANT::MCH6196,MCH6196,MERCHANT,2,2,35400.09,0,35.004999999999995,0.7790119171583941,0.8940568475452196,83.65,2611
USER::USR28665,USR28665,USER,1,1,3419.63,0,17.02,0.34854795788499365,0.1625978633961973,25.56,2612
MERCHANT::MCH4393,MCH4393,MERCHANT,2,2,5196.34,0,15.92,0.7790119171583941,0.21115353465231979,49.51,2612
USER::USR28670,USR28670,USER,1,1,2946.37,0,20.93,0.34854795788499365,0.15019861930656794,24.94,2613
MERCHANT::MCH5993,MCH5993,MERCHANT,1,1,2946.37,0,20.93,0.34854795788499365,0.15019861930656794,24.94,2613
USER::USR28672,USR28672,USER,1,1,2513.0,1,48.7,0.34854795788499365,0.13837787805160245,24.35,2614
MERCHANT::MCH9648,MCH9648,MERCHANT,4,4,49220.479999999996,1,31.17,0.9554745651587027,0.9573836245130934,95.64,2614
USER::USR28682,USR28682,USER,1,1,0.108063,0,14.34,0.34854795788499365,0.002583979328165375,17.56,2615
MERCHANT::MCH1537,MCH1537,MERCHANT,3,3,38583.168063000005,2,41.89333333333334,0.8986655867947086,0.911951868564156,90.53,2615
USER::USR28690,USR28690,USER,3,3,22563.0867236,0,19.746666666666666,0.8986655867947086,0.7404064946584905,81.95,993
MERCHANT::MCH4909,MCH4909,MERCHANT,5,5,73642.79000000001,0,26.816000000000003,0.9830113000887037,0.991978094025994,98.75,993
MERCHANT::MCH7013,MCH7013,MERCHANT,4,4,25009.46,0,20.6325,0.9554745651587027,0.8222453623356087,88.89,993
USER::USR28691,USR28691,USER,1,1,16423.99,0,26.59,0.34854795788499365,0.5408615835550927,44.47,2616
MERCHANT::MCH5372,MCH5372,MERCHANT,2,2,23893.36,0,32.77,0.7790119171583941,0.7851440472058313,78.21,2616
USER::USR28694,USR28694,USER,1,1,2293.0,1,48.45,0.34854795788499365,0.13282425083882912,24.07,2617
MERCHANT::MCH3471,MCH3471,MERCHANT,2,2,20049.45,1,46.61,0.7790119171583941,0.656600717343515,71.78,2617
USER::USR28696,USR28696,USER,1,1,284.04,0,19.92,0.34854795788499365,0.07759651355624976,21.31,274
MERCHANT::MCH7667,MCH7667,MERCHANT,2,2,19443.98,0,24.375,0.7790119171583941,0.6386671294689344,70.88,274
USER::USR28705,USR28705,USER,1,1,0.1661196,0,15.04,0.34854795788499365,0.02155887230514096,18.51,1744
USER::USR28706,USR28706,USER,1,1,21637.08,0,47.4,0.34854795788499365,0.7087045393189093,52.86,699
USER::USR28711,USR28711,USER,1,1,0.1669844,0,16.55,0.34854795788499365,0.02167457287207374,18.51,1513
USER::USR28715,USR28715,USER,1,1,1631.19,0,12.56,0.34854795788499365,0.11336727216630028,23.1,2618
MERCHANT::MCH4678,MCH4678,MERCHANT,1,1,1631.19,0,12.56,0.34854795788499365,0.11336727216630028,23.1,2618
USER::USR28720,USR28720,USER,1,1,4150.0,0,19.6,0.34854795788499365,0.18180415750703846,26.52,2619
MERCHANT::MCH2733,MCH2733,MERCHANT,4,4,48239.63,0,23.8275,0.9554745651587027,0.9542597092059084,95.49,2619
USER::USR28722,USR28722,USER,1,1,12606.73,0,23.31,0.34854795788499365,0.4241968452312083,38.64,2620
MERCHANT::MCH9667,MCH9667,MERCHANT,4,4,45191.09,0,22.55,0.9554745651587027,0.942458251378765,94.9,2620
USER::USR28733,USR28733,USER,1,1,0.527509,0,13.62,0.34854795788499365,0.05530487099386787,20.19,1179
USER::USR28737,USR28737,USER,1,1,7705.17,0,19.21,0.34854795788499365,0.28034247367812104,31.44,2621
MERCHANT::MCH1322,MCH1322,MERCHANT,2,2,32346.15,0,34.065,0.7790119171583941,0.8754676231246866,82.72,2621
USER::USR28742,USR28742,USER,1,1,15821.43,0,43.84,0.34854795788499365,0.523043696247445,43.58,2622
MERCHANT::MCH9750,MCH9750,MERCHANT,2,2,29399.75,1,49.455,0.7790119171583941,0.854834355355008,81.69,2622
USER::USR28754,USR28754,USER,1,1,23661.95,0,28.69,0.34854795788499365,0.7771028578040032,56.28,2623
MERCHANT::MCH4880,MCH4880,MERCHANT,1,1,23661.95,0,28.69,0.34854795788499365,0.7771028578040032,56.28,2623
USER::USR28764,USR28764,USER,1,1,24731.51,1,59.34,0.34854795788499365,0.8129314666975201,58.07,2624
MERCHANT::MCH6254,MCH6254,MERCHANT,1,1,24731.51,1,59.34,0.34854795788499365,0.8129314666975201,58.07,2624
USER::USR28767,USR28767,USER,1,1,17643.44,0,27.25,0.34854795788499365,0.5802383431678815,46.44,2625
MERCHANT::MCH8580,MCH8580,MERCHANT,4,4,44772.69,0,22.1525,0.9554745651587027,0.9404527748852636,94.8,2625
USER::USR28769,USR28769,USER,1,1,21645.7,0,28.55,0.34854795788499365,0.7089745073084192,52.88,2626
MERCHANT::MCH1304,MCH1304,MERCHANT,3,3,40792.3,0,24.353333333333335,0.8986655867947086,0.9230976898453469,91.09,2626
USER::USR28771,USR28771,USER,1,1,3619.47,1,49.89,0.34854795788499365,0.1681129237533264,25.83,1223
USER::USR28774,USR28774,USER,1,1,14783.71,0,24.99,0.34854795788499365,0.490339002661113,41.94,843
MERCHANT::MCH5416,MCH5416,MERCHANT,4,4,43734.175871800006,1,29.6575,0.9554745651587027,0.9359790196305295,94.57,843
USER::USR28785,USR28785,USER,1,1,7750.87,0,24.78,0.34854795788499365,0.2814994793474488,31.5,1452
MERCHANT::MCH9344,MCH9344,MERCHANT,3,3,45052.32,0,29.2,0.8986655867947086,0.9416097805545914,92.01,1452
USER::USR28790,USR28790,USER,1,1,12661.59,0,25.21,0.34854795788499365,0.42656870685333026,38.76,2627
MERCHANT::MCH2666,MCH2666,MERCHANT,1,1,12661.59,0,25.21,0.34854795788499365,0.42656870685333026,38.76,2627
USER::USR28803,USR28803,USER,1,1,10164.01,0,21.97,0.34854795788499365,0.3502641829611632,34.94,2628
MERCHANT::MCH1392,MCH1392,MERCHANT,4,4,61920.130000000005,0,24.4075,0.9554745651587027,0.9794438659416098,96.75,2628
USER::USR28807,USR28807,USER,1,1,12919.15,0,24.26,0.34854795788499365,0.4342242276987157,39.14,2629
MERCHANT::MCH5561,MCH5561,MERCHANT,2,2,28975.48,0,25.455,0.7790119171583941,0.8522889428824868,81.57,2629
USER::USR28817,USR28817,USER,1,1,10485.81,0,21.13,0.34854795788499365,0.36071580084075744,35.46,2502
USER::USR28825,USR28825,USER,1,1,4963.0,0,16.34,0.34854795788499365,0.20467430290408423,27.66,1346
USER::USR28828,USR28828,USER,1,1,11177.39,0,23.22,0.34854795788499365,0.38169617031123454,36.51,136
USER::USR28829,USR28829,USER,1,1,11569.0,1,52.72,0.34854795788499365,0.3929576921593583,37.08,1819
USER::USR28837,USR28837,USER,1,1,13974.84,0,23.77,0.34854795788499365,0.4660418836052297,40.73,2630
MERCHANT::MCH4989,MCH4989,MERCHANT,3,3,30440.65,0,21.169999999999998,0.8986655867947086,0.8627019939064368,88.07,2630
USER::USR28847,USR28847,USER,1,1,5929.4,0,18.67,0.34854795788499365,0.23070693046395926,28.96,2631
MERCHANT::MCH2267,MCH2267,MERCHANT,3,3,5930.89136,0,15.613333333333335,0.8986655867947086,0.23082263103089204,56.47,2631
USER::USR28850,USR28850,USER,1,1,1976.0,0,13.66,0.34854795788499365,0.12352963862856262,23.6,2632
MERCHANT::MCH5111,MCH5111,MERCHANT,3,3,22672.690000000002,2,38.919999999999995,0.8986655867947086,0.7439932122334066,82.13,2632
USER::USR28857,USR28857,USER,1,1,17145.96,0,25.48,0.34854795788499365,0.5641945312198696,45.64,1623
USER::USR28860,USR28860,USER,1,1,22005.12,0,28.41,0.34854795788499365,0.7219329708048903,53.52,605
USER::USR28861,USR28861,USER,1,1,22521.92,0,31.03,0.34854795788499365,0.7388252535770758,54.37,1551
