merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs
MCH2671,1,8951.7,8951.7,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mohanty-Chakrabarti,Retail Other,PARTNERSHIP,Jalandhar,Punjab,ACTIVE,1187.55,5999.0,1,0,0,6.537956296576987,6.537956296576987
MCH2672,2,21817.45,10908.725,2,1,0,0,0,0.0,0.0,0.0,1.0,559.19,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2673,2,21476.94,10738.47,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2674,1,8506.71,8506.71,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nair llc,Bus/Taxi,sole_proprietor,New Delhi,Delhi,INACTIVE,-396.74,4131.0,1,0,0,,
MCH2675,3,41709.34,13903.113333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venkataraman-Rastogi,Book Store,PRIVATE_LIMITED,ASR,Punjab,ACTIVE,877.85,5942.0,1,0,0,14.837686772607316,14.837686772607316
MCH2676,1,18745.65,18745.65,1,1,1,0,0,1.0,0.0,0.0,1.0,2225.43,0.0,0.0,1.0,Subramanian Inc,MEDICAL_STORE,PARTNERSHIP,Calcutta,West Bengal,ACTIVE,1679.3,5912.0,1,0,0,10.162776156731974,10.162776156731974
MCH2677,3,51245.93,17081.976666666666,3,2,1,0,0,0.3333333333333333,0.0,0.0,1.0,0.2069,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH2678,3,20954.78,6984.926666666666,3,2,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2680,2,20730.891824000002,10365.445912000001,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2681,5,71746.48,14349.295999999998,5,3,2,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upadhyay-Bava,Hospitality,INDIVIDUAL,pune,Maharashtra,ACTIVE,230.72,7011.0,1,0,0,61.193550624133145,61.193550624133145
MCH2682,2,4567.06,2283.53,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2683,3,13630.619999999999,4543.54,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2684,1,24194.18,24194.18,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barad-Jaggi,Book Store,SOLE_PROPRIETOR,New Delhi,Delhi,ACTIVE,0.518,5942.0,1,0,0,46705.9111969112,46705.9111969112
MCH2686,2,15319.91,7659.955,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2687,3,33861.312174,11287.104057999999,3,1,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2688,1,4074.89,4074.89,1,1,0,0,0,0.0,0.0,0.0,1.0,1026.98,0.0,0.0,1.0,,,,,,,,,0,0,0,,
MCH2689,3,25984.01,8661.336666666666,3,3,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2690,4,57886.47,14471.6175,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nagarajan inc,Medical,Sole Proprietor,LKO,Uttar Pradesh,SUSPENDED,3091.83,9120.0,1,1,0,3.680599353780771,3.680599353780771
MCH2691,5,-11268.73,-2253.746,5,3,1,0,1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,PATHAK AND SONS,Hotel,PRIVATE_LIMITED,lucknow,Uttar Pradesh,ACTIVE,5340.32,,1,0,0,-1.4220245228750337,1.4220245228750337
MCH2692,4,20376.301204,5094.075301,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2693,3,26967.36,8989.12,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tandon-Kaur,Retail,INDIVIDUAL,Chennai,Tamil Nadu,ACTIVE,1966.59,5311.0,1,0,0,3.570917171347358,3.570917171347358
MCH2694,6,54802.214905999994,9133.702484333333,6,3,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Misra PLC,Clothing,INDIVIDUAL,pune,Maharashtra,INACTIVE,2669.29,5699.0,1,0,0,2.421772263161115,2.421772263161115
MCH2695,2,28857.85,14428.925,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patil Inc,kirana,Partnership,Pune,Maharashtra,ACTIVE,792.09,5411.0,1,0,0,17.216269615826484,17.216269615826484
MCH2696,5,32455.75,6491.15,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dave, Chaudhari and Bhatti",groceries,individual,delhi,Delhi,ACTIVE,-9658.06,5411.0,1,0,0,,
MCH2697,1,22975.29,22975.29,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shan-Warrior,Transport,Private Limited,Bangalore,Karnataka,INACTIVE,1199.93,4131.0,1,0,0,18.147191919528638,18.147191919528638
MCH2698,6,94507.75,15751.291666666666,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KalaLLC,hotel_lodging,individual,lucknow,Uttar Pradesh,INACTIVE,3590.19,7011.0,1,0,0,3.3873142275664145,3.3873142275664145
MCH2700,2,37983.66,18991.83,2,1,1,0,0,0.5,0.0,0.0,1.0,0.702,0.0,1.0,0.5,,,,,,,,,0,0,0,,
MCH2701,2,21980.129999999997,10990.064999999999,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Prabhakar, Saraf and Mand",Hospitality,PRIVATE-LIMITED,HYDERABAD,Telangana,ACTIVE,2599.41,7011.0,1,0,0,3.2279074866989044,3.2279074866989044
MCH2702,3,32055.149999999998,10685.05,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2703,1,19063.55,19063.55,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2704,1,0.1069162,0.1069162,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sengupta-Sarin,CLOTHS,private_limited,Poona,Maharashtra,ACTIVE,2593.67,5699.0,1,0,0,-0.9999587780249608,0.9999587780249608
MCH2705,5,44326.81,8865.362,5,3,0,1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2706,2,25863.61,12931.805,2,1,0,0,0,0.0,0.0,0.0,1.0,1853.91,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2707,4,41800.276642,10450.0691605,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2708,3,29756.393552100002,9918.7978507,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mand, Zacharia and Vora",TRAVEL,Sole Proprietor,Madras,Tamil Nadu,ACTIVE,363.56,4131.0,1,0,0,26.282423398338654,26.282423398338654
MCH2709,6,40085.144960000005,6680.857493333334,6,4,0,0,1,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,"Iyengar, Dugar and Chacko",HOTEL_LODGING,PRIVATE_LIMITED,Jaipur,Rajasthan,ACTIVE,2413.11,7011.0,1,0,0,1.768567323219138,1.768567323219138
MCH2710,2,39224.46000000001,19612.230000000003,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Batta, Shetty and Ka1ita",Apparel,individual,Hyderabad,Telangana,ACTIVE,109.84,5699.0,1,0,0,177.55271303714497,177.55271303714497
MCH2711,3,18056.455699,6018.8185663333325,3,2,0,0,0,0.0,0.0,0.0,1.0,0.546,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH2713,2,12438.85,6219.425,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dayal Group,Fashion,INDIVIDUAL,Poona,Maharashtra,HOLD,1199.07,5699.0,1,0,0,4.186873994012027,4.186873994012027
MCH2714,2,18341.45,9170.725,2,2,0,0,0,0.0,0.0,0.0,1.0,797.17,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2715,2,14821.133393,7410.5666965,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2716,6,86671.99,14445.331666666667,6,3,1,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2717,1,-15468.74,-15468.74,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2718,3,13695.45,4565.150000000001,3,2,1,0,0,0.3333333333333333,0.0,0.0,1.0,1246.25,0.0,0.0,0.3333333333333333,"Krishna, Prabhu and Kara",Hotels,Individual,Bengaluru,Karnataka,ACTIVE,529.14,7011.0,1,0,0,7.627489889254263,7.627489889254263
MCH2719,1,3585.12,3585.12,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"RANGANATHAN, MALL AND AGGARWAL",FOOD_SERVICES,Partnership,lucknow,Uttar Pradesh,ACTIVE,2283.24,8120.0,1,0,0,0.5701897303831398,0.5701897303831398
MCH2720,2,17872.6671,8936.33355,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2722,5,45309.5372426,9061.90744852,5,3,1,1,0,0.2,0.2,0.0,2.0,-2782.73,0.0,1.0,0.4,,,,,,,,,0,0,0,,
MCH2723,5,36831.1202518,7366.22405036,5,2,1,1,1,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.2,Purohit-Dani,Food,Individual,ASR,Punjab,ACTIVE,1384.67,,1,0,0,4.319840864870329,4.319840864870329
MCH2724,2,27099.59,13549.795,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aggarwal Group,Food,Individual,BLR,Karnataka,ACTIVE,-7977.75,5812.0,1,0,0,,
MCH2725,2,28467.61,14233.805,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Varma-Loke,FOOD_SERVICES,Partnership,kolkata,West Bengal,INACTIVE,4486.37,5812.0,1,0,0,2.172677465300455,2.172677465300455
MCH2726,3,24098.92,8032.973333333332,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,"Chawla, Tata and Chander",Clothing,Partnership,chennai,Tamil Nadu,INACTIVE,2102.32,5699.0,1,0,0,2.8210040970610235,2.8210040970610235
MCH2727,4,59239.51,14809.8775,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ahluwalia and Sons,BOOKS_STATIONERY,PARTNERSHIP,BLR,Karnataka,ACTIVE,133.58,5942.0,1,0,0,109.8689736487498,109.8689736487498
MCH2728,1,14097.79,14097.79,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2729,1,14112.89,14112.89,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2730,4,45259.427339,11314.85683475,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hans llc,Miscellaneous,Individual,JPR,Rajasthan,ACTIVE,1392.27,,1,0,0,7.126912764585892,7.126912764585892
MCH2731,2,18501.65,9250.825,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krishna-Kumar,Department Store,PRIVATE_LIMITED,ludhiana,Punjab,ACTIVE,1031.53,5311.0,1,0,0,7.968062004982889,7.968062004982889
MCH2732,1,7838.14,7838.14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2733,4,48239.63,12059.9075,4,4,0,0,0,0.0,0.0,0.0,1.0,766.94,0.0,1.0,0.25,CHAUHAN LTD,Grocery,Sole Proprietor,New Delhi,Delhi,ACTIVE,872.28,5411.0,1,0,0,12.82572969688632,12.82572969688632
MCH2734,5,81018.4,16203.679999999998,5,3,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2735,3,37043.42,12347.806666666665,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2736,1,21959.61,21959.61,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2737,3,37684.96,12561.653333333334,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2738,2,23101.69,11550.845,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yadav Group,Other,Individual,pune,Maharashtra,ACTIVE,1282.34,5999.0,1,0,0,8.007630581593025,8.007630581593025
MCH2739,2,20780.2717484,10390.1358742,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2740,2,26539.809999999998,13269.904999999999,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2741,2,14972.44,7486.22,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Palan, Bhalla and Srinivasan",FOOD_SERVICES,individual,JPR,Rajasthan,ACTIVE,0.1319,5812.0,1,0,0,56755.78544351782,56755.78544351782
MCH2742,2,40995.229999999996,20497.614999999998,2,1,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"Manne, Patil and Mukhopadhyay",Stationery,SOLE_PROPRIETOR,Poona,Maharashtra,ACTIVE,0.1389,5942.0,1,0,0,147570.02231821453,147570.02231821453
MCH2743,2,22211.98,11105.99,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joshi PLC,chemist,PRIVATE_LIMITED,Kolkata,West Bengal,ACTIVE,,,1,0,0,,
MCH2744,4,61301.22,15325.305,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DIVAN, NARANG AND JHAVERI",MEDICAL_STORE,PARTNERSHIP,lucknow,Uttar Pradesh,SUSPENDED,734.64,9120.0,1,1,0,19.8609727213329,19.8609727213329
MCH2745,3,24434.72,8144.906666666667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2746,2,16652.92,8326.46,2,2,0,0,0,0.0,0.0,0.0,1.0,2123.39,0.0,0.0,0.5,"tella, mane and pillai",Hotels,private_limited,ludhiana,Punjab,INACTIVE,395.56,7011.0,1,0,0,20.049802811204366,20.049802811204366
MCH2747,3,22157.91,7385.97,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2748,3,16607.6100738,5535.8700246,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Banerjee, Wason and Dyal",Restaurant,private_limited,Pune,Maharashtra,ACTIVE,1037.44,5812.0,1,0,0,4.336086929942937,4.336086929942937
MCH2749,3,42014.479999999996,14004.826666666666,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borde PLC,HOTEL_LODGING,partnership,Jalandar,Punjab,ACTIVE,299.85,7011.0,1,0,0,45.70610860986048,45.70610860986048
MCH2750,2,29658.47,14829.235,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rao-Narayanan,Books,individual,LDH,Punjab,ACTIVE,-3052.68,5942.0,1,0,0,,
MCH2751,3,37410.09,12470.029999999999,3,3,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2752,3,45083.35,15027.783333333333,3,2,0,0,0,0.0,0.0,0.0,1.0,1345.11,0.0,1.0,0.3333333333333333,Palla LLC,TRAVEL,sole_proprietor,lucknow,Uttar Pradesh,ACTIVE,69.28,4131.0,1,0,0,215.91373171670514,215.91373171670514
MCH2753,1,19307.94,19307.94,1,1,0,0,0,0.0,0.0,0.0,1.0,1722.43,0.0,0.0,1.0,"Karan, Ganguly and Desai",Misc Retail,Private Limited,amritsar,Punjab,ACTIVE,1254.6,5999.0,1,0,0,14.389717838354855,14.389717838354855
MCH2754,2,40277.899999999994,20138.949999999997,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chahal Group,Food,sole_proprietor,Amritsar,Punjab,ACTIVE,1452.51,5812.0,1,0,0,12.864930361925218,12.864930361925218
MCH2756,2,39403.84,19701.92,2,1,0,0,0,0.0,0.0,0.0,1.0,-616.17,0.0,1.0,0.5,,,,,,,,,0,0,0,,
MCH2757,1,17669.0,17669.0,1,1,0,0,0,0.0,0.0,0.0,23.0,40918.22644,2.0,4.0,23.0,Chhabra-Dugar,Clothing,sole_proprietor,Kolkata,West Bengal,ACTIVE,1214.2,5699.0,1,0,0,13.55196837423818,13.55196837423818
MCH2758,4,31012.53,7753.1325,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2759,2,39042.42,19521.21,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2760,3,7861.3158202,2620.4386067333335,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2761,2,18910.02,9455.01,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sabharwa1-Pati1,Other,PRIVATE-LIMITED,Hyderabad,Telangana,INACTIVE,2607.92,5999.0,1,0,0,2.625498481548514,2.625498481548514
MCH2763,2,35179.7,17589.85,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thaman-Virk,chemist,Private Limited,Bangalore,Karnataka,ACTIVE,563.88,5912.0,1,0,0,30.194314393133286,30.194314393133286
MCH2764,2,12124.63,6062.315,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Yogi, Jani and Choudhry",phone service,INDIVIDUAL,Ludhiana,Punjab,ACTIVE,516.18,4814.0,1,0,0,10.744575535665852,10.744575535665852
MCH2765,3,16463.52118,5487.840393333333,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mukhopadhyay Inc,DEPT_STORE,SOLE-PROPRIETOR,LKO,Uttar Pradesh,ACTIVE,3568.4,5311.0,1,0,0,0.5378994488659715,0.5378994488659715
MCH2766,2,9254.72,4627.36,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kanda-Brahmbhatt,DEPT_STORE,sole_proprietor,Madras,Tamil Nadu,ACTIVE,1540.08,5311.0,1,0,0,2.0046231364604434,2.0046231364604434
MCH2767,2,28022.04,14011.02,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Munshi, Kohli and Pai",garments,private_limited,LKO,Uttar Pradesh,ACTIVE,1994.09,,1,0,0,6.026272635638311,6.026272635638311
MCH2768,3,36954.67,12318.223333333333,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2769,4,52951.55,13237.8875,4,3,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sehgal plc,TELECOM,PRIVATE-LIMITED,ASR,Punjab,ACTIVE,0.131,4814.0,1,0,0,101051.57633587786,101051.57633587786
MCH2770,1,0.696081,0.696081,1,1,0,0,0,0.0,0.0,0.0,1.0,-700.6,0.0,0.0,1.0,"Deep, Ganguly and Solanki",Clothing,Individual,chennai,Tamil Nadu,ACTIVE,0.66,5699.0,1,0,0,0.05466818181818169,0.05466818181818169
MCH2771,3,17242.503867299998,5747.5012891,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2772,1,16692.27,16692.27,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rajagopalan-Lal,CLOTHS,partnership,Jalandar,Punjab,SUSPENDED,594.07,5699.0,1,1,0,27.098153416264076,27.098153416264076
MCH2773,3,23082.2311703,7694.077056766667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2775,1,3773.77,3773.77,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2776,4,26180.874917200003,6545.218729300001,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Datta Ltd,Telecom,Partnership,JPR,Rajasthan,ACTIVE,1643.13,4814.0,1,0,0,2.9833845948281636,2.9833845948281636
MCH2777,1,22899.0,22899.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2778,1,18640.12,18640.12,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,madan plc,Medical,sole_proprietor,amritsar,Punjab,ACTIVE,4029.72,5912.0,1,0,0,3.6256613362715027,3.6256613362715027
MCH2779,1,16838.79,16838.79,1,1,0,0,0,0.0,0.0,0.0,1.0,484.07,0.0,0.0,1.0,,,,,,,,,0,0,0,,
MCH2780,3,39718.38,13239.46,3,1,1,0,0,0.3333333333333333,0.0,0.0,1.0,8248.74,0.0,0.0,0.3333333333333333,,,,,,,,,0,0,0,,
MCH2781,2,20918.289999999997,10459.144999999999,2,2,1,0,0,0.5,0.0,0.0,1.0,1848.85,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2782,1,21150.52,21150.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2783,5,48521.1,9704.22,5,4,1,1,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2784,2,31721.47,15860.735,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2785,2,9069.94,4534.97,2,1,1,0,0,0.5,0.0,0.0,1.0,4195.81,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2786,2,17523.331835,8761.6659175,2,2,1,1,0,0.5,0.5,0.0,2.0,2779.15,0.0,0.0,1.0,Gola Inc,Clothing,PARTNERSHIP,Chennai,Tamil Nadu,ACTIVE,576.47,5699.0,1,0,0,14.198823733238504,14.198823733238504
MCH2787,3,42302.490000000005,14100.830000000002,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2788,3,17789.100000000002,5929.700000000001,3,1,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2789,6,89588.487119,14931.414519833334,6,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peri-Panchal,DEPT_STORE,PARTNERSHIP,jalandhar,Punjab,ACTIVE,1044.19,5311.0,1,0,0,13.299518784735854,13.299518784735854
MCH2790,2,18248.97,9124.485,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2791,1,1640.73,1640.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rastogi, Mannan and Sabharwal",chemist,Sole Proprietor,delhi,Delhi,ACTIVE,,,1,0,0,,
MCH2792,2,7417.36,3708.68,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"VARKEY, UPPAL AND MITTER",Transport,Partnership,DELHI,Delhi,ACTIVE,0.13,,1,0,0,28527.307692307688,28527.307692307688
MCH2793,1,21773.56,21773.56,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2794,2,32153.64,16076.82,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2795,1,20380.46,20380.46,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2796,3,22466.4385973,7488.812865766667,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2797,1,9912.97,9912.97,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandhu-Singh,HOTEL_LODGING,Partnership,Bengaluru,Karnataka,ACTIVE,1083.54,7011.0,1,0,0,8.148688557875113,8.148688557875113
MCH2798,2,36461.41,18230.705,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2799,3,37419.34,12473.113333333333,3,2,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KADAKIA-NAYAK,eating place,Sole Proprietor,delhi,Delhi,ACTIVE,-249.35,5812.0,1,0,0,,
MCH2800,1,1088.91,1088.91,1,1,0,0,0,0.0,0.0,0.0,1.0,2614.31,0.0,0.0,1.0,Raja-Naik,Department Store,PRIVATE_LIMITED,Bangalore,Karnataka,INACTIVE,1096.85,5311.0,1,0,0,-0.007238911428180542,0.007238911428180542
MCH2801,1,18630.87,18630.87,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Khurana, Oza and Divan",Mobile Recharge,private_limited,New Delhi,Delhi,ACTIVE,406.76,4814.0,1,0,0,44.803102566624055,44.803102566624055
MCH2802,1,22225.9,22225.9,1,1,0,0,0,0.0,0.0,0.0,1.0,1639.85,0.0,1.0,1.0,,,,,,,,,0,0,0,,
MCH2803,2,35602.41,17801.205,2,2,0,0,0,0.0,0.0,0.0,1.0,-5894.84,0.0,0.0,0.5,,,,,,,,,0,0,0,,
MCH2804,3,53334.56,17778.186666666665,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
MCH2805,2,28728.45,14364.225,2,2,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,
